sid,dt
2KKJ_A,0.927905797958374
6A5I_A,1.0322530269622803
3EG1_B,0.8551297187805176
1KKL_I,1.3546533584594727
3N29_A,6.609799385070801
4XL5_C,4.153896331787109
2EGE_A,1.1456375122070312
3U1B_A,5.964833736419678
6PNW_A,0.9678008556365967
6R3C_A,2.622694730758667
2C4F_T,1.1627318859100342
3SR3_B,5.417765140533447
4JJC_A,0.8953113555908203
4JJD_A,0.9177136421203613
5USD_D,5.692510604858398
5NP3_A,0.8829247951507568
1ABO_A,0.8933725357055664
3TYX_B,5.916212797164917
3EG1_A,0.892385721206665
5CH4_Y,7.649939775466919
1SZ2_B,5.568872690200806
1Q18_B,5.572206497192383
4J9D_A,0.8654394149780273
6CWY_D,8.999650955200195
1JRH_I,1.4983839988708496
3T5M_B,5.94668436050415
5IEB_A,1.8887455463409424
1Q18_A,5.563213586807251
1WWA_X,1.6819310188293457
6H8C_A,1.8618371486663818
4J9H_A,0.9190762042999268
1WWW_X,1.6013550758361816
5LV6_B,0.6650643348693848
3E18_B,6.0402140617370605
4J9E_A,0.8644204139709473
2EC9_T,1.1622734069824219
4H1H_A,5.541640281677246
6FGN_A,1.9999916553497314
3EG2_A,0.9868571758270264
4CRP_A,1.6889941692352295
5FD8_A,5.754157781600952
1KKM_H,1.3582026958465576
5GAE_g,7.160110950469971
6GQ9_A,2.698932647705078
4JVO_B,5.947562217712402
2E89_A,5.720492124557495
1P4I_L,1.7542071342468262
3EG3_A,0.9907042980194092
3GBQ_A,0.8777289390563965
2E89_B,5.5759875774383545
4MJX_A,5.908950328826904
5AWW_G,1.1584694385528564
5CH4_G,1.1358630657196045
6AEX_U,2.760514974594116
5NP2_A,0.8437473773956299
5OAZ_A,0.9195761680603027
2DSQ_G,1.1281490325927734
3VPZ_A,5.75907564163208
1KKM_I,1.3496568202972412
1WY5_A,5.558265209197998
3EG0_A,0.8702349662780762
2E21_B,5.603293180465698
1GBR_A,1.1375536918640137
1S4G_A,0.7888503074645996
2SNI_I,1.004699945449829
2CI2_I,1.0299859046936035
1GBQ_A,0.8791673183441162
4J9B_A,0.8994753360748291
5AWW_Y,7.757733583450317
1SSU_A,0.7849307060241699
4INJ_A,5.868894338607788
4MI1_B,5.857874155044556
3SR3_A,5.977452754974365
4GBQ_A,0.8813927173614502
6PNW_B,0.9605779647827148
5NP5_A,0.9198300838470459
4JJB_A,0.8869836330413818
4MJX_B,6.016321182250977
1DAN_U,1.876957654953003
6FIC_T,4.281875133514404
1WWW_Y,1.578040599822998
6ITC_Y,7.713092088699341
5IEJ_A,1.8748340606689453
4JVO_A,6.066664218902588
3HXJ_A,5.444467067718506
3TYX_A,5.993415594100952
1DAN_T,1.1556880474090576
3N29_B,6.636105060577393
1SZ2_A,5.581327199935913
1KKL_H,1.359926462173462
4E5S_B,5.772668361663818
4J9F_A,0.9699771404266357
3EGU_A,0.8871738910675049
1ABQ_A,0.8786575794219971
1P4B_L,1.7615957260131836
1HIA_I,0.7260215282440186
1JU5_C,0.9358212947845459
3GJZ_B,5.8853230476379395
5K99_A,5.853094816207886
2JW4_A,1.120420217514038
2GBQ_A,0.8842940330505371
4H1H_B,5.618778705596924
3GJZ_A,5.905103445053101
1WY5_B,5.589540719985962
4J9G_A,0.910729169845581
6FGS_A,2.124077558517456
2C4F_U,1.87001633644104
1KBH_B,0.9146754741668701
5O2M_A,1.2681164741516113
1KKM_J,1.3556997776031494
2L14_A,0.9203193187713623
6P6B_A,1.425947666168213
4INJ_B,5.8678224086761475
4MO3_M,2.6166388988494873
3HXJ_B,5.278300523757935
2E21_A,5.682229042053223
2C52_A,0.9063746929168701
5LV6_A,0.6712822914123535
3E18_A,6.222949504852295
2EC9_U,1.8663067817687988
1ZH8_A,5.713818073272705
4J9I_A,0.8616411685943604
5EUL_Y,6.891861438751221
3U1B_B,5.955387115478516
2ZJS_Y,7.625309944152832
2CSI_A,1.190486192703247
2JQ8_A,0.7199478149414062
2O88_A,0.9050629138946533
5USD_A,5.761728286743164
1BBZ_A,0.9103987216949463
1KKL_J,1.3979263305664062
5FD8_B,5.841787815093994
4J9C_A,0.909569501876831
1ZH8_B,5.849366664886475
2CR3_A,1.609100580215454
1P1A_A,1.3454909324645996
1AWO_A,0.90165114402771
6KBR_C,0.8672244548797607
4E5S_A,5.777746915817261
4MI1_A,5.916640043258667
3T5M_A,6.011276483535767
4KI5_M,2.612823724746704
